date,average_difficulty,tx_count,tx_volume,heuristical_volume,median_tx_value,active_addresses,fees,median_fee,payment_count,reward,block_size,block_count
2017-11-06,25717643.1558,5409,39595214288312,28647509533468,99797711,28240,385338752,10000,19638,197106513038,4601495,546
2017-11-07,27130371.6173,6574,20184289161242,13296017730871,168437304,31451,507566553,10266,23601,197589036030,6091895,547
2017-11-08,27312308.1165,6866,19948882287226,12546949677365,131295276,36249,496985915,10000,24759,199740226538,6348831,553
2017-11-09,29815986.4135,7408,30086806627083,15054256854970,160001600,35740,501989570,10875,25543,200465820575,6530686,555
2017-11-10,31883292.742,7969,29659224297064,16477193711019,180160095,32245,678613845,11300,19388,196679197749,6084966,544
2017-11-11,33052793.3029,7485,22128792060279,14502971330661,72576881,39361,599243125,10000,24984,198761598175,7145778,550
2017-11-12,36550035.4036,14181,104850441049687,48434822081738,191268851,57002,1021994015,11300,34513,198463758683,11212861,548
2017-11-13,37004171.3077,13154,64836785606226,40725576637107,132372089,53050,895561320,11300,31749,199778506752,10535545,552
2017-11-14,40808578.5521,7922,25548256597883,18706288043651,111779924,38726,578913391,10000,25402,199101563632,6745379,551
2017-11-15,43182437.5267,7936,30384620331076,16946420626280,70815032,45729,545515737,10000,31916,196185804450,7137042,543
2017-11-16,41957645.6599,7453,62654410821541,50280950014100,99960817,37486,550311731,10000,22384,200514142736,6462561,555
2017-11-17,45832230.4722,7507,71909738566096,20390984106756,61017508,36968,402803349,10000,28590,197123977635,5859512,546
2017-11-18,48321203.6408,7377,113567467017284,18758677537926,80000800,38204,557786249,10000,23711,197999550917,7055571,548
2017-11-19,46692003.2783,6590,367910807753491,33979063608332,103672502,35306,438609305,11199,25300,198961259546,5456842,551
2017-11-20,48220406.1909,7343,29907602322907,13596034995935,80000800,47599,561116597,9718,31821,197642586074,7519281,547
2017-11-21,51823036.5987,10183,44709346055969,19891525398847,130001300,50301,663384935,11300,33883,198465444794,9452422,549
2017-11-22,50905571.5849,11872,50092618738396,21997350444796,120001200,50466,794969695,11300,34094,197876439172,8362533,547
2017-11-23,51668481.234,9608,24306099584822,14527548153811,88330000,46362,601074344,11300,30368,201285495731,7465906,557
2017-11-24,53611832.6069,8034,16001032887625,11068556151932,95079703,43209,673290305,10009,28484,196313579018,6858855,543
2017-11-25,53499565.0929,9599,22582330459036,12307047875894,99988700,46905,604006742,10370,30353,196964885837,8189391,545
2017-11-26,57322693.3196,8533,16940490486897,10933762245974,77954601,41186,596576625,11300,28149,200560407630,6838980,555
2017-11-27,55896083.4914,10045,32086504741673,14849244453113,70795169,48483,671397039,10000,32793,197752866516,8373936,547
2017-11-28,57420971.267,9420,17409153013372,11761545159607,71060318,47373,592482159,10000,32142,196593066063,7810731,544
2017-11-29,58794514.4086,14508,70770137161850,24009276952613,119225924,55404,895645088,11300,36394,199778590520,9593074,552
2017-11-30,62297819.4154,15686,42307403684762,22553791705043,106927846,65350,912849524,10543,47526,197634023810,11548568,546
2017-12-01,61125052.2909,12442,37360634957001,25442270424842,74697870,52972,788239271,10344,35631,199310889512,8980900,551
2017-12-02,61513254.3263,10127,18956257397851,14179297638609,59273194,52153,681085480,10000,36013,198122850148,8369685,548
2017-12-03,66967735.5358,11218,22449934081004,14602937025022,77854745,50492,689436936,10000,34831,742687271222,9259957,546
2017-12-04,63193745.0681,10548,15929005782537,11377042066536,66989068,51603,645050262,10000,33598,197366224548,8402009,546
2017-12-05,64285958.2532,10939,25610662651433,16576908831071,65796609,55422,741262135,10000,36575,198903617185,9360212,550
2017-12-06,69238853.2504,15118,39863657299524,25223704779117,45861512,58581,781661985,3816,38947,199664607417,10241044,552
2017-12-07,69539585.5334,14604,23562854171781,14963913512657,41106900,61824,723784748,3842,38697,196724368652,10422677,544
2017-12-08,69087167.4052,13591,38277208509878,18947236586801,75609679,54138,784481781,4018,36633,200388017595,9099717,554
2017-12-09,77699516.616,9757,25368632194489,16634772514293,88026215,43171,633365007,5289,29556,197714834484,7642471,547
2017-12-10,81299968.6959,7985,24220181577741,12267539082298,70798379,29632,400192274,3803,16428,197841956942,5566293,548
2017-12-11,78715098.8655,9867,15602199983691,9288001241725,54444517,46295,907241771,5313,40090,198349006439,8067312,548
2017-12-12,76713148.1494,13688,21860773390157,14094605819913,88685052,62380,1036130879,8512,48118,199919076311,11374532,552
2017-12-13,82879425.817,11874,28346112878718,17700831624840,72517712,52057,775439340,6000,34337,197496613626,9233854,546
2017-12-14,83207287.4799,12114,31672235623681,17329820956993,78980322,48632,685725374,5319,31767,197046604469,7970424,545
2017-12-15,84232495.3831,11042,22212461234122,12557869238967,67102355,53098,645116675,3828,39656,199528062107,8677513,552
2017-12-16,84074160.0943,14242,24462245471455,17261770757453,31607209,65117,734626775,2321,45854,198536686634,10465813,549
2017-12-17,87644939.5479,14688,26687990175092,14681700058141,70000700,67528,866691326,2406,46040,200109931949,11612854,553
2017-12-18,87908591.4745,13181,19098134852968,12127323785345,62102977,58285,704284929,2406,35483,197065164024,10115263,545
2017-12-19,89208325.5205,16346,27561153781632,16621374450273,84963770,64303,964718416,5031,42698,198406483084,11988556,548
2017-12-20,89759809.8835,20701,49272998653279,24390218884448,101121145,78613,1336825284,8239,49860,196977113997,14492681,543
2017-12-21,92148370.742,18861,35699082593025,17530207303008,82414601,69712,1040734962,3045,47157,197761909248,12180958,546
2017-12-22,84055843.247,16779,69753107043772,32334308692405,76666274,58085,848373748,2345,32714,201532795135,10813287,557
2017-12-23,93020267.2498,13692,36037636778810,24988488599811,49903500,63778,684184171,2260,53366,198125948839,11610229,548
2017-12-24,95745568.436,10528,18423226397842,12246602711557,49034188,53100,499147224,1264,38048,198301207083,8587986,549
2017-12-25,87766626.7356,10707,13600517384681,7967764357233,49553667,51916,477401208,2005,36369,197919165876,7868712,548
2017-12-26,90631167.7693,11592,16666077992258,9615949087263,38553785,47025,570600320,1561,28924,200174136134,7754736,554
2017-12-27,91175904.6443,12584,19654129351089,10156441591121,47146685,58034,659680757,2260,48952,196660264661,9572981,544
2017-12-28,95517941.4467,12067,13985826050623,6758500756068,56780291,48684,597091188,2312,30622,197318265474,8070351,546
2017-12-29,77147293.6545,11727,15419954220723,10270209545635,69608185,52293,686715875,2686,44240,198128480543,8972923,548
2017-12-30,82573098.6112,11304,13898466575895,7639721179228,68857245,54032,1072172996,2406,37523,199594823237,8562380,551
2017-12-31,80776479.0059,8410,9015261924252,5613201122758,71114637,44003,616196714,3855,31378,196616780618,6582135,544
2018-01-01,70409205.1639,8419,6976345358539,4631298799589,73024421,44834,622667326,2406,31996,198064431994,7228832,548
2018-01-02,79919922.4689,13534,10137456793365,6507319429084,84772453,57286,834711576,8000,39504,585826771435,11281107,549
2018-01-03,78448237.4145,12954,19902546183262,7547557659868,64509829,53064,846210699,4520,34167,196846794603,9244516,544
2018-01-04,72275095.351,14554,15657561638125,9244343106739,59077105,62588,937024623,3740,45337,199819970055,10667415,552
2018-01-05,76443420.8839,14353,17440838693862,9503278835279,60586697,52007,812161923,2641,29756,196452450636,9729179,543
2018-01-06,76883445.5786,14297,10664699697444,6495389682813,47388611,59773,697593882,2406,52495,198139358550,10173493,548
2018-01-07,73842665.2343,14430,12952866372550,8831709453057,43704617,58708,763841292,2260,39290,198205605960,10731271,548
2018-01-08,69313546.4983,15018,14454297666800,10559866220904,45084192,61432,680195293,2260,40743,199563140725,10310145,552
2018-01-09,74716185.7023,14318,15175812851018,10155142401731,46596260,58439,668222550,2260,35952,195948216072,11376920,542
2018-01-10,72620741.3224,14374,21030715250100,15901838171170,44829440,62752,696055117,2260,46054,198498114976,10934118,549
2018-01-11,69781922.5043,12686,12312759050067,8277384772605,34387390,53955,584140392,2260,36270,198746495442,9329524,550
2018-01-12,71738377.2584,11560,11476747746793,7766241721398,34797740,60503,488983450,1086,44356,199732224073,9606278,553
2018-01-13,76180330.9697,11228,11628119533201,8559667609429,38279803,46251,595438127,1387,28091,197316612413,8016480,546
2018-01-14,72024199.1264,10220,14060145175055,9543285576277,38580751,47175,599359044,1421,34852,197680828521,7794933,547
2018-01-15,64418105.9249,11806,14255481461316,9920040419504,45908532,51878,1152792103,2260,35090,198594556771,8810363,548
2018-01-16,72854621.9295,14211,21616959200096,13601029107233,80000800,57625,1603009903,2671,48425,200125660144,11836452,551
2018-01-17,69773885.3384,11631,18485934550140,10265378942874,64787768,44961,712320697,2260,30058,195992314219,8198996,542
2018-01-18,71596955.5587,10519,14953156297553,9554244790530,54809841,44204,588795434,2260,30070,199471740866,7386651,552
2018-01-19,71011469.9801,9033,11475429965065,7427648035701,42988749,47779,684288019,1373,38816,197405462305,8313706,546
2018-01-20,68680113.2177,12484,10573827798628,7224497594379,14000140,51445,556876155,1000,35290,198358936014,7929039,549
2018-01-21,71294091.2509,7953,9077935871280,5781571668257,29376706,43261,452683320,1001,40848,196092972033,7104892,543
2018-01-22,70158945.5984,8666,9621243907930,5826203298235,33433397,48494,654819714,1000,35295,199537765146,7316374,552
2018-01-23,70781134.8979,8629,14159435050452,9363536317006,27668632,46567,402727614,567,32821,198925377855,7144830,551
2018-01-24,73887477.1694,8232,9900659155904,6247099816187,30792158,44623,651504082,1000,36900,197372678368,7603376,546
2018-01-25,68781501.0885,8750,15098850897142,5696232313767,48635615,47009,545625139,499,35130,198347684998,7350627,549
2018-01-26,72943136.1993,7323,9102957308862,7508108340782,32548061,38340,536643342,522,25480,200140179156,6029450,554
2018-01-27,70164000.8235,6554,36117199678811,18302193602956,41251045,40542,1023976632,1000,31512,197384855727,6143530,545
2018-01-28,75665408.355,6887,13585711461954,8863758321836,50087926,40952,1082053285,1000,29768,198163522762,6909087,547
2018-01-29,77877061.0678,7876,26003079681590,20787326999149,50790946,47081,1146046690,671,35655,199308401740,7560088,550
2018-01-30,77807278.4962,7969,44355673476550,22585239716440,41285236,47203,1053684738,1000,34908,200657220552,7378833,554
2018-01-31,80242735.1231,8145,29235080316162,14620621310962,38429238,47337,1287032369,705,35014,195846435509,7450910,540
2018-02-01,78183226.6128,10121,19969557882921,15154725510509,58646206,52599,1235422417,2260,37846,199397777467,9802326,550
2018-02-02,80767075.1553,9677,65387585738888,16174124133047,70000700,55424,1345354536,1000,40669,717207414395,8661119,549
2018-02-03,78803090.5229,7671,17254983965501,10350903421983,37708929,49549,990466233,522,37565,200594002047,7640321,554
2018-02-04,83258913.3222,6714,35186457602773,18129543505449,51000510,44570,938841570,375,33246,198380606238,6790957,548
2018-02-05,79291408.2585,8259,25667863633465,18694044379404,56959340,42893,890513447,523,28896,197251392542,6902106,545
2018-02-06,82373271.3548,9075,16933328677216,10582455340459,55958393,52408,1708110024,673,46329,197348398737,9281667,543
2018-02-07,80276392.6763,7826,40617785572406,24172973917927,51409178,40091,980049549,522,27102,200943880554,6468996,555
2018-02-08,81825284.7457,7172,31547748815414,20901181876874,41002832,45001,1189070749,671,34741,198630835417,6775277,548
2018-02-09,77656036.8546,7753,28518827730554,21139833541281,33890954,48654,1155014764,523,38263,198236484241,7360721,547
2018-02-10,82331555.3064,7928,23892239512792,17024400304994,21000210,52618,1098327468,375,39338,199981272900,7952296,552
2018-02-11,81812880.4724,6614,22001755249633,15731418312448,20683105,46524,992224734,374,35753,195551627874,6977889,540
2018-02-12,82544016.1803,8019,17248426893979,13933079645731,22106533,59116,1027167343,362,47408,197027751247,8733757,544
2018-02-13,85729235.9239,7986,17627636730374,10220788378672,24420546,56917,2113720980,374,40114,201356961603,11479199,553
2018-02-14,81489464.3933,8173,14378283557025,10221523950904,36386602,54142,1215005819,374,41058,199737656060,8598209,551
2018-02-15,74126858.1967,8490,14107057841887,9187210949148,35233789,50649,1160103467,638,36113,198241572944,8086662,547
2018-02-16,84737185.7652,7451,11766027257059,7543169073935,18000180,49292,1000927129,374,36342,198442691797,7627396,548
2018-02-17,85051644.6881,7090,14504329895163,12171190590776,16000160,41003,892210166,522,30446,198333974834,5916147,548
2018-02-18,87534232.1182,7966,12564745200961,11282654487653,26999297,33137,799210205,1111,20575,198601270064,7756688,549
2018-02-19,84027851.0784,6925,8932000754702,5902609830639,16000160,41438,1031606784,669,31471,199193961834,7309664,550
2018-02-20,88034301.1377,7885,16081705103159,10046073301772,19284104,45968,1356209730,523,38698,197717088825,7483228,545
2018-02-21,82957022.7904,8181,13772736134336,10099499937350,20000200,43929,961783376,375,29612,201285909572,7160549,556
2018-02-22,77933032.4483,7343,23463677997794,20276833361296,16000000,47419,973804438,373,35649,197334683533,7463192,545
2018-02-23,80791080.134,6633,10600025948023,6107639776972,14155994,43920,1088811931,374,35666,199251166981,9988225,550
2018-02-24,82376636.1583,10163,9964343941826,6764328509868,5525117,42559,771421481,1000,29730,198573481340,6355411,549
2018-02-25,79373984.9682,6606,6228400342007,3523215017546,12000120,46627,588559278,374,36879,195868552800,6698953,542
2018-02-26,79847747.8967,6761,12807326970812,9221659143214,12660639,47190,509556935,374,33745,197951321603,7192633,548
2018-02-27,75993244.8696,8252,13472221644544,6846053963103,15192003,48746,601511466,375,34795,198043276134,8293795,548
2018-02-28,80319476.0157,7437,11427947362509,6658685876205,16000160,41503,622726075,378,29601,199145376316,6668893,551
2018-03-01,78207744.8691,7998,7386000536860,5294065547661,15000150,43649,770957777,374,28140,199653903209,7233359,552
2018-03-02,89710456.3882,7002,11284046110632,7110934195723,12000120,37091,636935874,374,25682,196637519778,6114288,544
2018-03-03,83209024.2186,7468,10383960498295,4175566760111,14254515,41680,824412322,375,41118,197905881799,6725354,547
2018-03-04,85738310.3968,6766,11610730768655,6982463633468,17000170,36884,491758426,360,24831,863134179813,6299563,557
2018-03-05,84104498.4987,7664,24961415244184,11390668718311,14294055,41579,637412073,345,30876,194115929640,7042268,537
2018-03-06,85572654.2309,7573,14694126946417,10332920088213,13000130,45918,568227335,363,33325,198370287194,7310322,549
2018-03-07,90234269.8694,8579,9242395936026,5995373740994,24062218,51812,611739011,1000,39984,201656455589,8569679,558
2018-03-08,86682572.3644,7751,13267805260450,8721176958429,15000150,48219,527816883,375,37840,194726924832,7156422,539
2018-03-09,78233970.3437,7098,11952955095354,7312572737139,13861985,42255,652325216,375,31851,198454385075,5907371,549
2018-03-10,85339200.21,6558,8812853666434,6811424514571,9000090,43658,476955830,374,32337,198999606071,6133929,551
2018-03-11,89638461.5362,6264,6078672809682,4048526755159,9323157,41420,583848957,275,31073,196584432861,5709606,544
2018-03-12,80785351.1289,7450,12191605496999,7718235473919,12000120,49390,659783936,329,34809,197741253413,7834609,547
2018-03-13,77533843.5006,6886,9932953343955,6999014161732,9668512,43091,458252571,276,31972,201142673958,6430811,557
2018-03-14,87032933.598,6867,9954117437797,5575488875599,11000110,39394,458234090,362,30703,194297046848,5781035,538
2018-03-15,80838354.2818,7977,8191856854057,4830263952784,12000120,49319,547522440,450,43502,201231943827,7092330,557
2018-03-16,75700701.5097,8234,10848820578569,7164119362430,6141569,36670,606691735,498,20496,197327866021,6260443,546
2018-03-17,75819583.102,8160,10386028098480,5467156966942,7127500,46022,634755956,743,35892,197355930242,6644176,546
2018-03-18,69672626.4763,8458,14067724640897,8842629844420,19490000,50183,588662651,374,35918,196949541746,7636734,545
2018-03-19,80758944.4117,7753,22760200639271,10696376775061,13790943,45479,603323201,375,35726,198765678251,7436822,550
2018-03-20,75952086.304,8358,17640318593171,9639035719570,13000130,55851,781993913,289,42078,200025234536,8005263,553
2018-03-21,77486721.4237,7839,12125554211654,7341439742094,18750875,48137,649000063,278,35214,196649583967,7274955,544
2018-03-22,70723593.6802,7386,11336889147264,8894974029868,10602451,45040,661643217,229,34230,195195311031,6944913,544
2018-03-23,71276703.7523,7270,14248597584471,10132181301628,10041984,42897,639416619,261,32135,184981877990,7101959,551
2018-03-24,76337605.2464,13096,11844199440900,7165353122684,4356033,56476,813460520,1000,43987,184486802249,8788355,549
2018-03-25,74465240.6402,7984,8241233910793,5701442171731,15235535,46515,525407043,523,35243,184198748772,7430548,549
2018-03-26,70551247.0926,7453,8878863296024,4983236821546,11693315,47447,683456293,229,37183,185695037306,7322941,553
2018-03-27,71732695.2633,6975,8924465339586,5742896337117,10000100,42145,451984596,227,29872,182117967399,6523390,543
2018-03-28,76575570.7287,7136,9587707101085,4747158005714,10000100,43962,798399861,227,37784,184806301411,6780409,550
2018-03-29,78072350.9924,8421,18229857835734,12393009508016,18000180,49469,703180920,229,35149,182703723544,9188831,544
2018-03-30,68523618.328,8138,12267982136933,5884004757544,13000130,50737,719821089,275,38331,183724043176,7450123,547
2018-03-31,68265865.967,7021,10531086230811,5912845794635,9043830,41970,888385004,227,38647,186569085659,6663557,555
2018-04-01,66191871.5336,6385,9708627052872,5685399713380,10000100,33895,470675713,227,22500,184144017442,5590754,549
2018-04-02,60202781.3248,6695,9871642799122,5405700872094,12467124,41757,370422853,227,31988,182705525298,6173570,545
2018-04-03,66145703.3204,7761,12707301546870,7687987150209,12000120,44194,499687464,227,39170,797237828298,7276413,554
2018-04-04,66117625.5904,7230,13270715156865,7033170944830,12000120,43178,268194086,227,32905,179926817963,6169842,537
2018-04-05,62998366.5662,6886,9222361880528,5810937253205,9701136,37538,206213301,227,25733,185217794314,5886857,553
2018-04-06,63622094.9159,7003,12911555926090,9180904864902,10044650,38480,308593433,227,28522,185320174446,5710550,553
2018-04-07,63938316.8483,7052,11012156800415,7094257138239,8783465,40963,319650628,227,37545,185331231641,6206723,553
2018-04-08,60781219.9236,6358,13091957801848,10695109096508,7288064,33186,271039972,227,22725,181937022775,5517534,543
2018-04-09,62573326.9916,7735,12546463455481,7871064977404,11000110,48219,537365599,227,41385,183541587686,8382311,547
2018-04-10,60937257.0785,7169,10816364035177,7287341676246,8000080,43978,335933934,227,29377,186351194410,6632609,556
2018-04-11,63413033.7062,7437,12096360947880,8227648765370,8000080,40246,309345437,227,29144,182644447882,5970327,545
2018-04-12,61152251.3663,8005,13783818116768,9593872601855,9581313,43372,500524542,339,31635,182835626987,6954415,545
2018-04-13,61324147.1771,7894,12263221686308,7852387306319,8980144,33735,577825378,281,21230,185589406391,6080806,553
2018-04-14,65027996.8255,8661,11931282168059,8818379139701,11000028,38573,439793765,521,33829,184447695315,7781221,550
2018-04-15,67680796.492,7310,10034863291772,7173857500768,6000060,40394,239989044,227,30092,182240531668,5974462,544
2018-04-16,63967560.8775,8160,11717944505001,7450024813760,8319757,47673,315143781,227,33445,184323045331,7133140,550
2018-04-17,69270069.3159,8459,15478403317706,8479753525843,7000070,45628,334890361,227,33544,183004552627,6982231,546
2018-04-18,65280589.6,9613,19162161787262,11994545123425,8050995,52224,515157109,227,37662,185526738122,7818433,553
2018-04-19,69075863.4338,11025,24283116154282,15501088218966,4005538,48507,696892573,523,34703,184704794123,7571317,550
2018-04-20,67951001.1315,9304,23625618397820,12795164127101,7731604,48023,696702322,227,33925,185039163693,7493581,551
2018-04-21,68064726.6961,12056,13686583940424,9230658519523,2402778,49128,596835329,1000,34436,184270177058,8031384,549
2018-04-22,66589381.6975,7657,10742128340281,6985479229444,3722868,41090,576612617,227,30034,182577155241,6119717,544
2018-04-23,68597193.6556,10007,15263883902571,11202218409506,9000090,50989,810999120,244,36872,184818900670,8188834,550
2018-04-24,67880691.5308,10983,12013449400794,7016854075848,8461183,56209,756254161,227,40301,185433275353,9300261,552
2018-04-25,69410165.4867,9330,14532819739659,9086071081091,5901079,44017,670877107,227,31417,182336859910,6817932,543
2018-04-26,69712231.5956,9562,11249350700064,6903648895526,5903361,51404,566616763,227,38042,186247317418,7845023,555
2018-04-27,68846669.6663,9542,9015658386784,5042739072094,6584121,52124,670799729,227,37774,182002222711,8381459,542
2018-04-28,75428858.5313,8650,9300299883521,4926595599799,2417473,41233,577824199,227,28586,185923965033,6331299,554
2018-04-29,69603881.9246,8201,11424437429481,7258545464333,2904668,40125,578216658,227,29150,184251558387,6034030,549
2018-04-30,74402503.3083,8590,11053652612878,6931599531814,5000050,42858,577351462,227,30691,181239654802,6489616,540
2018-05-01,65783808.7437,8920,11869575997738,7603817724900,4372101,49310,639918357,227,34657,186989738654,8860666,557
2018-05-02,71195430.3763,8977,15700025609514,5895834435537,3498618,42590,569102360,227,29891,184242444089,6793776,549
2018-05-03,74845676.6152,9722,23470605005819,11669677887188,8000080,51057,741210914,227,35753,774277992822,8909763,548
2018-05-04,69755885.9367,11488,19248010729846,6939294409308,9000090,49923,642168279,374,35142,182308151082,9336207,543
2018-05-05,70397787.8832,10092,10080188476430,4450256299077,5005791,51363,653235043,227,36807,184661136593,9272086,550
2018-05-06,71701773.2613,8608,9525256329902,4532993939680,4417251,45769,538841587,227,31440,184212183316,7350127,549
2018-05-07,68729947.0715,9315,15610812282948,8020322398857,5203993,49840,746470772,227,36670,185758051785,7892518,553
2018-05-08,67597178.2684,9261,6819166902787,4364651460756,3771326,47480,545092373,227,33275,182211075176,7236402,543
2018-05-09,59627281.8063,8347,8094352984584,4882433000749,3000030,33960,382156795,227,21776,185393737808,5483355,553
2018-05-10,67368645.732,8887,7152584358886,4551256735763,3193808,44336,398557839,227,37914,182733660284,7126130,545
2018-05-11,70764636.5172,9264,12620088078291,7520602492965,4000040,49352,410314923,227,33788,184418216473,7700751,550
2018-05-12,62639057.6575,12209,5923888412327,3384475988659,2442965,47529,300465393,1000,32447,184642926764,7105049,551
2018-05-13,62437559.2153,8074,8455329379882,5956653477267,2820226,36960,220758525,227,23891,184563219896,5658111,551
2018-05-14,65295619.656,9270,10385360945165,7229302343935,4000040,44349,418268239,227,35284,180746011758,7451718,539
2018-05-15,60572013.9288,8954,12469440554844,7612592746396,3393646,42590,389987431,227,29893,186405247907,6639789,556
2018-05-16,63989578.8413,8622,9251871306071,5437598301523,2361106,40456,344294391,227,28803,183348516478,6210571,547
2018-05-17,58293350.9358,8568,15677403044597,6306282410883,2805412,39464,244483490,227,27309,181575906472,6114345,542
2018-05-18,63210001.8529,8938,7907246970904,5834581349329,3035950,39625,265528731,227,27427,182935190997,6429542,546
2018-05-19,58713560.8268,7553,8677671078865,4540923504459,3145269,37510,182668041,227,26356,187201607980,5727212,559
2018-05-20,58129055.7646,5947,4723374761248,2881109389873,7447792,30148,203590704,255,21585,182873252970,5178304,546
2018-05-21,61846355.8095,8342,10148267924858,7687381984961,3987619,51464,218517603,227,29094,180880820943,10681348,540
2018-05-22,66188784.2693,9655,6372354498367,4226684713157,5430250,74581,298425815,227,35747,186313686291,15527672,556
2018-05-23,63912143.0888,11360,10978219011246,6354903288429,10371540,67371,461820138,227,38969,182462362762,14286329,544
2018-05-24,61257220.6034,9339,10556273574722,5624905956497,3159869,55304,350396723,227,32467,184358298273,9836225,550
2018-05-25,64058009.8636,9090,12894554983469,5984931031794,2743765,42167,356953320,227,29890,183026615586,6903747,546
2018-05-26,61441894.9832,8528,23984262058439,8224582174875,2613407,40365,227719575,227,28436,185239300588,6100236,553
2018-05-27,61969558.2889,7450,18497117854332,6210826327399,2113500,38688,231425891,227,27298,182566528336,5497289,545
2018-05-28,63649837.2573,8612,25062467120221,11208282852610,4404117,41694,312736653,227,29053,184655198024,6327697,551
2018-05-29,61336753.7801,9968,29193753447939,9217234713603,4253949,45801,368404015,227,32484,182034386818,6955979,543
2018-05-30,56775101.0067,9318,25410821808224,12022349181904,2992533,46681,295757827,227,31159,182630860272,7211400,545
2018-05-31,55749683.9673,9119,12881015799319,6980184351223,2605068,43048,357168072,227,30455,186372428548,6683491,556
2018-06-01,62520563.7436,9313,8880708971701,5570613361260,2769204,49096,278617679,227,34732,183282839766,7682199,547
2018-06-02,60332255.7975,9320,9509635653777,4818378013204,4008801,48898,349351440,227,35340,183688133348,7647974,548
2018-06-03,66316786.8194,8047,6265274492697,4105424149766,2023498,42455,315060004,227,30053,778377401733,6633179,549
2018-06-04,57545385.3953,12448,12095883100581,6603339545651,13000130,53513,249085431,227,38963,183587867339,8687683,548
2018-06-05,61540828.8133,16373,7254389509561,4100246872462,19871816,56228,309686206,227,42354,184652147577,10336647,551
2018-06-06,63743191.0164,16196,12646055382659,6211463139063,14737739,51628,370345218,227,36812,182705447663,8829418,545
2018-06-07,62116743.3026,8988,12071506832273,7617396126142,2945378,38695,331818840,227,27490,183336040927,6591686,547
2018-06-08,62669895.1998,8118,7877275050934,4182925634815,1999626,38141,239366558,227,27173,184247268108,5998072,550
2018-06-09,59247859.0782,8866,12910234894553,9392187418337,2108501,43781,211893481,227,31923,182546995926,6430450,545
2018-06-10,58700121.2443,8721,6404877204582,3905892991913,3000030,45930,208314122,227,34582,183212536209,6781163,547
2018-06-11,61690626.0684,9364,13862920551787,8681938892153,3000030,51757,327982007,227,36802,184335883557,8011564,550
2018-06-12,60259287.2987,9094,7664538879683,4806367374827,4000040,48985,351969862,227,34288,183356191949,7360175,547
2018-06-13,61821077.4349,10694,7182230003071,5111114179358,6097371,42453,263036665,244,29694,184940057857,8137873,552
2018-06-14,57182455.9508,12576,9440625484846,5474564554272,1728329,48293,218580895,227,33898,182553683340,8837286,545
2018-06-15,61076198.8685,14038,6234700188088,4245986538029,1734179,48085,243721472,226,34830,183917063201,8433325,549
2018-06-16,61090055.7921,18063,6467435657219,4020973259883,1734000,58754,272974802,373,44666,182273517426,10121900,544
2018-06-17,58625666.4929,12580,54604569562673,21175234993992,1562927,46256,225369671,373,32381,184902390863,8280682,552
2018-06-18,63483776.3976,19270,376654133826428,43618196894147,1409332,56218,227328157,362,41004,181558751139,10876384,542
2018-06-19,55330839.542,14616,354859916007367,23656409415851,1606355,54602,369141791,226,39798,185715282625,9526077,554
2018-06-20,57670980.8063,17212,8656615472518,5364071516399,1423473,66015,974962572,226,42687,183310065017,13150720,545
2018-06-21,60154104.8419,16587,16826158150830,7400051318959,1357838,57334,377129531,226,35774,185054150723,9522589,552
2018-06-22,63235106.8357,25368,49146956476892,14857921769091,1157822,70055,562211139,373,47862,182562753763,12098204,544
2018-06-23,60236900.9207,35120,41577280799382,14034803317085,1122035,83283,379415963,226,42155,183049078229,14111269,546
2018-06-24,56406308.046,21506,6610334899890,4618358008845,1146356,61920,326019749,226,37997,183999361478,10304669,549
2018-06-25,54877876.3052,19376,8731196049788,4857974925845,1165363,65937,457020165,226,42417,184799481536,10617770,551
2018-06-26,57981913.3173,17272,26452593238681,9409417048390,1169307,53849,352529462,226,33754,183356751549,8605514,547
2018-06-27,57124423.7459,17191,9138936900059,5334224557782,1188698,59084,433006049,226,38436,183437228136,9618653,547
2018-06-28,65257531.9748,15337,6584090761413,4002028972245,1206669,55533,399050003,226,35119,184072391732,8710166,549
2018-06-29,58094354.9217,17342,10638240410658,5269513080843,1400125,55890,374552517,226,35697,182709654962,9269281,545
2018-06-30,55400512.0124,17471,5378307869047,3835729870352,1400396,51319,312073818,342,33065,185323654831,8869971,553
2018-07-01,57241050.8652,15932,5841493486304,3658464703781,1400191,52295,353991736,227,32884,183358213823,8653986,547
2018-07-02,57342703.3294,16284,11246301473335,7288308852102,1400636,55353,275935000,226,36778,183280157087,9265112,547
2018-07-03,59546625.5225,15895,8556194965194,5760134286215,1273323,56581,359289254,226,36944,802902430088,9471081,554
2018-07-04,59032450.3082,15650,22807070282353,9418817065755,1319503,57031,351023923,226,39483,183020686189,9152794,546
2018-07-05,64790782.5349,14289,9064312032638,6153413853580,1279061,53013,322114205,226,34855,183995455934,8320163,549
2018-07-06,58782261.7167,15786,8974745498524,5543438348044,1716226,59258,292845001,226,45144,185638985835,10803905,554
2018-07-07,62613511.0626,17197,6079684266093,3763632696907,1740992,50630,401831442,226,38398,181398694603,10538939,541
2018-07-08,57851016.2414,15115,101200323312387,8021495458779,1657264,52396,201810300,226,35999,185213391313,9258870,553
2018-07-09,59543925.6355,10585,98619092551054,10714768576304,1999626,45785,239747317,226,32825,182240289941,7410419,544
2018-07-10,57901735.8451,8882,6260493877764,4297276119854,4000000,43332,293789290,226,31342,185639930124,7252942,554
